"ISO","Language","Family","Area","H","H_unigram","L2prop","MC","NumChap","Population","Rangesize","vehicularity","ethnologue_L2_users","used_as_L2_by","notes"
"hnh","//Ani","Khoisan","S-Africa",NA,NA,0,0.416666656732559,4,1000,739.4911483,0,FALSE,NA,""
"hnj","Hmong Njua","Hmong-Mien","",NA,NA,0,0.143501982092857,24,210000,48436.05888,0,FALSE,NA,""
"hnn","Hanunoo","Austronesian","Oceania",1.39726030826569,8.34009265899658,0,NA,NA,13000,688.5448422,0,FALSE,NA,""
"hns","Caribbean Hindustani","Indo-European","",1.42556893825531,8.33874416351318,0,NA,NA,150000,NA,0,FALSE,"nld",""
"hoa","Hoava","Austronesian","Oceania",NA,NA,0,0.28571429848671,7,460,153.7920839,0,FALSE,NA,""
"hoc","Ho","Austro-Asiatic","Indic",NA,NA,0,0.800000011920929,5,1500000,8774.764168,0,FALSE,"biy",""
"hoo","Holoholo","Niger-Congo","S-Africa",NA,NA,0,1,1,15500,3147.301024,0,FALSE,NA,""
"hop","Hopi","Uto-Aztecan","Basin-and-Plains",1.48311078548431,9.47724723815918,0,0.857142865657806,7,5260,2335.796852,0,FALSE,NA,""
"hot","Hote","Austronesian","",1.40824377536774,7.88267707824707,0,NA,NA,2240,284.8621823,0,FALSE,NA,""
"hrv","Croatian","Indo-European","Europe",2.0347580909729,10.099368095398,0.192118525505066,0.441666662693024,15,4002900,57020.78824,1,TRUE,NA,""
"hsb","Upper Sorbian","Indo-European","Europe",NA,NA,0,0.833333313465118,2,18000,1447.281003,0,FALSE,NA,""
"hto","Minica Huitoto","Witotoan","NE-South-America",1.55035102367401,9.84897518157959,0,0.391666680574417,8,6800,28373.65291,0,FALSE,NA,""
"hub","Huambisa","Jivaroan","Andean",1.51704001426697,10.788143157959,0,NA,NA,9330,11149.60217,0,FALSE,NA,""
"hui","Huli","Trans-New-Guinea","",1.24443829059601,9.43383598327637,0,NA,NA,70000,5125.232158,0,FALSE,"duc:etr:onn",""
"hun","Hungarian","Uralic","Europe",1.83351218700409,10.0933799743652,NA,0.558163285255432,28,12173900,119364.673,1,FALSE,NA,""
"hup","Hupa","Eyak-Athabaskan","California",NA,NA,0.789473712444306,0.625,8,8,383.5613785,0,TRUE,NA,"more L2 users (30) than L1 users (8)"
"hur","Halkomelem","Salish","Alaska-Oregon",NA,NA,0,0.357142865657806,4.5,200,452.0925332,0,FALSE,NA,"990 semi-speakers"
"hus","Veracruz Huastec","Mayan","",1.29244160652161,8.16270446777344,0,NA,NA,50000,1038.382286,0,FALSE,NA,""
"huu","Murui Huitoto","Witotoan","NE-South-America",1.34801614284515,9.56283664703369,0,0.833333313465118,6,7800,36727.15874,0,FALSE,"boa:hux:oca:rgr",""
"huv","San Mateo del Mar Huave","Huavean","Mesoamerica",1.36358332633972,8.85767650604248,0,0.504464268684387,12,12000,132.6232882,0,FALSE,NA,""
"huz","Hunzib","North-Caucasian","Greater-Mesopotamia",NA,NA,0,0.727743268013001,23,1840,153.1991258,0,FALSE,NA,""
"hvn","Sabu","Austronesian","Oceania",1.37784361839294,7.45738410949707,0,0.508333325386047,4,110000,474.1526524,0,FALSE,NA,""
"hwc","Hawai'i Creole English","Creole","Oceania",1.50635457038879,7.66136884689331,0.400000005960465,0.5,3,600000,16691.71357,0,TRUE,"haw",""
"hye","Armenian","Indo-European","Greater-Mesopotamia",1.81312024593353,10.2052612304688,NA,0.683218836784363,19,4684400,36780.92778,1,FALSE,NA,""
"iai","Iaai","Austronesian","Oceania",NA,NA,0,0.223437502980232,16,1560,105.5158169,0,FALSE,NA,""
"ian","Iatmul","Sepik","N-Coast-New-Guinea",1.26905632019043,8.71463489532471,0,1,1,8440,1362.828198,0,FALSE,"spk",""
"iba","Iban","Austronesian","Southeast-Asia",1.36573231220245,8.10765361785889,0.471602767705917,0,10,694400,57487.76258,1,TRUE,"bkn:kag:kyi:nrm:lkj",""
"ibd","Iwaidja","Australian","N-Australia",NA,NA,0,1,2,150,4902.439322,0,FALSE,NA,""
"ibo","Igbo","Niger-Congo","African-Savannah",1.64221739768982,8.61358261108398,NA,0.367156863212586,17,18000000,24459.21754,1,FALSE,"ikw:ann:ogc",""
"idu","Idoma","Niger-Congo","African-Savannah",NA,NA,0,0.25,2,600000,4717.843772,0,FALSE,NA,""
"ifb","Batad Ifugao","Austronesian","Oceania",1.45970857143402,8.70310974121094,0,0.75,4,43000,974.9296117,0,FALSE,NA,""
"ifk","Tuwali Ifugao","Austronesian","",1.51843333244324,8.815842628479,0,NA,NA,30000,450.5943572,0,FALSE,"ify",""
"ifm","Teke-Fuumu","Niger-Congo","S-Africa",NA,NA,0,0.333333343267441,3,8150,15271.52288,0,FALSE,NA,""
"ifu","Mayoyao Ifugao","Austronesian","",1.40613901615143,7.99373006820679,0,NA,NA,30000,323.9511951,0,FALSE,NA,""
"ify","Keley-I Kallahan","Austronesian","",1.5039883852005,8.6086311340332,0,NA,NA,8000,54.26529683,0,FALSE,NA,""
"igb","Ebira","Niger-Congo","African-Savannah",NA,NA,0,0,1,1000000,5401.262024,0,FALSE,NA,""
"ige","Igede","Niger-Congo","African-Savannah",NA,NA,0,0.5,2,250000,2319.498296,0,FALSE,"ekr",""
"ign","Ignaciano","Maipurean","NE-South-America",1.4116678237915,9.4760799407959,0,0.666666686534882,6,4500,1962.512955,0,FALSE,NA,""
"ihp","Iha","Trans-New-Guinea","N-Coast-New-Guinea",NA,NA,0,1,2,5500,1508.742559,0,FALSE,NA,""
"ijc","Izon","Niger-Congo","African-Savannah",NA,NA,0,0.810606062412262,11,1000000,11670.78632,0,FALSE,"ije:epi:okd",""
"ike","Eastern Canadian Inuktitut","Eskimo-Aleut","",NA,12.9494848251343,NA,0.583333313465118,3,14000,2716.01944,1,FALSE,NA,""
"ikk","Ika","Niger-Congo","",1.71553707122803,NA,0,NA,NA,22800,184.1299534,0,FALSE,"ish",""
"ikw","Ikwere","Niger-Congo","",1.58173644542694,8.3096227645874,0,NA,NA,200000,2265.239079,0,FALSE,NA,""
"ikx","Ik","Nilo-Saharan","S-Africa",NA,NA,0,0.805555582046509,9,10000,823.7342701,0,FALSE,NA,""
"ilb","Ila","Niger-Congo","S-Africa",NA,NA,0,1,6,71200,8209.15921,0,FALSE,NA,""
"ilo","Ilocano","Austronesian","Oceania",1.50943458080292,8.51048469543457,NA,0.5625,2,6920000,27775.62596,1,FALSE,"abp:tiu:ifa:atz:blw:bjx:itb:ilk:kyb:lbk:agt:ebk:gdg:gad:ibg:ivb:iti:inn:isd:itv:kak:kyj:ify:kmk:knb:itt:kmd:tis:ifu:ity:rbk:apf:att:prf:xsb:obk:ksc:vbk:kml:ifk:due:yog",""
"imi","Anamgura","Trans-New-Guinea","N-Coast-New-Guinea",NA,NA,0,1,5,1250,94.12405386,0,FALSE,NA,""
"imn","Imonda","Border","N-Coast-New-Guinea",NA,NA,0,0.458978176116943,24,250,29.88318181,0,FALSE,NA,""
"imo","Imbongu","Trans-New-Guinea","Interior-New-Guinea",1.2812032699585,9.23842525482178,0,NA,NA,42500,618.1126601,0,FALSE,NA,""
"inb","Inga","Quechuan","Andean",1.3145295381546,10.3598899841309,0,NA,NA,12000,4415.425983,0,FALSE,"kbh",""
"inh","Ingush","North-Caucasian","Greater-Mesopotamia",NA,NA,0,0.65638530254364,22,413000,9001.460752,0,FALSE,NA,""
"ino","Inoke-Yate","Trans-New-Guinea","",1.28484082221985,10.1102895736694,0,NA,NA,10000,70.50766631,0,FALSE,NA,""
"iou","Tuma-Irumu","Trans-New-Guinea","",1.49152612686157,9.76150035858154,0,NA,NA,1500,123.8426172,0,FALSE,NA,""
"ipi","Ipili","Trans-New-Guinea","",1.03419160842896,8.9675407409668,0,NA,NA,26000,518.0414448,0,FALSE,"ham",""
"iqu","Iquito","Zaparoan","NE-South-America",NA,NA,0,0.546296298503876,9,35,1946.349955,0,FALSE,NA,"language name ""IquitU"", population 35, 1 monolingual"
"irh","Irarutu","Austronesian","N-Coast-New-Guinea",NA,NA,0,0.5,6,4000,8324.142277,0,FALSE,NA,""
"iri","Irigwe","Niger-Congo","",1.48716676235199,7.44304704666138,0,NA,NA,40000,282.4647164,0,FALSE,NA,""
"irk","Iraqw","Afro-Asiatic","S-Africa",1.6831202507019,9.77824878692627,0,0.499166667461395,20,462000,10129.8897,0,FALSE,"tcc:gow",""
"irn","Irántxe","Language-isolate","NE-South-America",NA,NA,0,0.5,6,190,7947.017261,0,FALSE,NA,""
"iry","Iraya","Austronesian","",1.36959385871887,8.00243282318115,0,NA,NA,10000,1672.382187,0,FALSE,NA,""
"isi","Nkem-Nkum","Niger-Congo","African-Savannah",NA,NA,0,0.200000002980232,5,34500,393.7720873,0,FALSE,"abm:ofu:nbp",""
"isl","Icelandic","Indo-European","Europe",1.85601389408112,9.36986064910889,NA,0.439473688602448,19,230000,83210.7183,1,FALSE,NA,""
"ita","Italian","Indo-European","Europe",1.79452657699585,9.34804439544678,0.046422313898802,0.384803920984268,17,57191010,241796.5491,1,TRUE,NA,"""Most Italians use varieties along a continuum from standard to regional to local according to what is appropriate. Possibly nearly half the population do not use standard Italian as L1."" - note how numerical L2 proportion does not reflect this"
"itl","Itelmen","Chukotko-Kamchatkan","N-Coast-Asia",NA,NA,0,0.519999980926514,10,380,5597.347852,0,FALSE,NA,""
"ito","Itonama","Language-isolate","NE-South-America",NA,NA,0,0.800000011920929,5,10,460.6493001,0,FALSE,NA,""
"its","Isekiri","Niger-Congo","African-Savannah",NA,NA,0,0.08333333581686,3,510000,2615.491996,0,FALSE,NA,""
"itv","Itawit","Austronesian","Oceania",1.22677731513977,7.44211530685425,0,NA,NA,134000,2049.511121,0,FALSE,NA,""
"itz","Itzá","Mayan","Mesoamerica",NA,NA,0,0.666666686534882,3,12,50.99125407,0,FALSE,NA,"population of 12"
"ium","Iu Mien","Hmong-Mien","Southeast-Asia",1.32712197303772,7.893639087677,0,0,7,817300,28951.84848,0,FALSE,"cdy:lic:pnu:lbc",""
"iwm","Iwam","Sepik","N-Coast-New-Guinea",NA,NA,0,0.5,2,3000,821.5619127,0,FALSE,NA,""
"iws","Sepik Iwam","Sepik","N-Coast-New-Guinea",1.29887247085571,8.85772323608398,0,NA,NA,2500,476.6711051,0,FALSE,NA,""
"ixl","San Juan Cotzal Ixil","Mayan","",1.30206704139709,8.27818012237549,0,NA,NA,16000,364.9576109,0,FALSE,NA,""
"izr","Izere","Niger-Congo","",1.5855153799057,8.03885269165039,0,NA,NA,50000,1289.324395,0,FALSE,"cen:dza:zua",""
"jaa","Jamamadí","Arauan","NE-South-America",NA,NA,0,1,1,480,13682.49441,0,FALSE,NA,""
"jac","Eastern Jacalteco","Mayan","Mesoamerica",1.31884717941284,8.56141090393066,0,0.460393786430359,26,11000,104.949544,0,FALSE,NA,""
"jae","Yabem","Austronesian","N-Coast-New-Guinea",1.53882384300232,8.62401866912842,0,0.638888895511627,9,2080,57.91333481,0,FALSE,"buk:mci:sij:apz:tmy",""
"jam","Jamaican Creole English","Creole","Mesoamerica",1.63502478599548,7.59454441070557,0,NA,NA,2993100,12755.17283,0,FALSE,"jcs",""
"jao","Yanyuwa","Australian","N-Australia",NA,NA,0,0.833333313465118,4,52,16165.71279,0,FALSE,NA,"Intermarry with Garrwa [wrk] or Mara [mec]. Wives learn the husband’s language but use their own with members of their own group. Children usually speak the mother’s language, but boys at puberty learn and then speak the father’s language."
"jaq","Yaqay","Trans-New-Guinea","S-New-Guinea",NA,NA,0,1,2,10000,3732.727142,0,FALSE,NA,""
"jav","Javanese","Austronesian","Southeast-Asia",1.46995198726654,9.60523319244385,0,0.08333333581686,3,84300000,112817.6016,0,FALSE,"mad:tes",""
"jbj","Arandai","Trans-New-Guinea","N-Coast-New-Guinea",NA,NA,0,1,1,1000,2057.479558,0,FALSE,NA,""
"jbt","Jabutí","Jabutian","NE-South-America",NA,NA,0,1,1,5,282.0995585,0,FALSE,NA,""
"jbu","Jukun Takum","Niger-Congo","African-Savannah",1.53899240493774,8.20661163330078,0,0.125,8,2451,4554.04222,0,FALSE,"aku:bnz:bju:kub:mff:ybl",""
"jeb","Jebero","Cahuapanan","Andean",NA,NA,0,1,8,2500,811.5536686,0,FALSE,NA,""
"jei","Yei","South-Central-Papuan","S-New-Guinea",NA,NA,0,0.5,2,2390,3871.892744,0,FALSE,NA,""
"jel","Yelmek","South-Central-Papuan","S-New-Guinea",NA,NA,0,0.5,2,400,736.9236075,0,FALSE,NA,""
"jet","Manem","Border","N-Coast-New-Guinea",NA,NA,0,1,1,900,677.5948156,0,FALSE,NA,""
"jic","Tol","Jicaquean","Mesoamerica",1.40512752532959,7.99808597564697,0,0.600000023841858,2,350,339.0059396,0,FALSE,NA,""
"jig","Djingili","Australian","N-Australia",NA,NA,0,0.809523820877075,7,10,8803.237479,0,FALSE,NA,""
"jiv","Shuar","Jivaroan","Andean",1.56448113918304,10.7969446182251,0,0.8125,8,46700,13814.1316,0,FALSE,"acu:auc",""
"jiy","Buyuan Jinuo","Sino-Tibetan","",NA,NA,0,0,2,1000,NA,0,FALSE,NA,""
"jle","Ngile","Niger-Congo","African-Savannah",NA,NA,0,0.75,4,38000,201.6957324,0,FALSE,NA,""
"jmc","Machame","Niger-Congo","S-Africa",1.67726838588715,10.2289371490479,0,NA,NA,300000,1271.226034,0,FALSE,NA,""
"jpn","Japanese","Japonic","N-Coast-Asia",NA,NA,8.97001882549375e-05,0.474206358194351,27,121563000,370223.5846,1,TRUE,NA,""
"jqr","Jaqaru","Aymaran","Andean",NA,NA,0,0.861538469791412,13,740,683.0275223,0,FALSE,"qxc",""
"jra","Jarai","Austronesian","",1.44971799850464,7.85145902633667,0,NA,NA,338200,11631.36914,0,FALSE,NA,""
"jup","Hupdë","Puinavean","NE-South-America",NA,NA,0,0.833333313465118,6,1360,181.2105036,0,FALSE,NA,""
"jya","Jiarong","Sino-Tibetan","Southeast-Asia",NA,NA,0,1,4.5,83000,10774.3525,0,FALSE,NA,""
"kaa","Karakalpak","Altaic","Inner-Asia",1.64321625232697,10.7323360443115,0,0.857142865657806,7,407000,17418.02175,0,FALSE,NA,""
"kab","Kabyle","Afro-Asiatic","N-Africa",1.76307225227356,9.78340339660645,0,0.5,1,2540000,19686.73103,0,FALSE,NA,""
"kac","Jingpho","Sino-Tibetan","Southeast-Asia",1.30924546718597,7.56098890304565,NA,0,10,940000,53768.00126,1,FALSE,"kht:lsi:mhx:lis:raw:rbb:atb",""
"kah","Kara","Unclassified","African-Savannah",NA,NA,0,0.666666686534882,6,4800,6716.893782,0,FALSE,NA,""
"kal","Greenlandic Inuktitut","Eskimo-Aleut","E-North-America",1.68719279766083,12.9747896194458,NA,0.847288370132446,14,47800,4525.464689,1,FALSE,NA,""
"kam","Kamba","Niger-Congo","S-Africa",NA,NA,0.133541062474251,0.833333313465118,6,3960000,36187.21674,0,TRUE,"cuh",""
"kan","Kannada","Dravidian","Indic",1.6291538476944,11.2365617752075,0.192558512091637,0.636630058288574,26,35300000,140012.4546,1,TRUE,"xua:hoy:iru:xuj:kfi:kfa:kfe:kfg:lmn:vmd:pcg:yea:tam:tcy:vaa",""
"kao","Xaasongaxango","Niger-Congo","African-Savannah",1.54620707035065,8.00919246673584,0,0.200000002980232,5,121600,12630.26064,0,FALSE,NA,""
"kap","Bezhta","North-Caucasian","Greater-Mesopotamia",NA,NA,0,1,1,6200,127.0980665,0,FALSE,"huz",""
"kaq","Capanahua","Panoan","NE-South-America",1.47674262523651,9.81220626831055,0,NA,NA,390,807.9838543,0,FALSE,NA,"Few children speakers: one-third have passive knowledge but generally do not acquire Capanahua"
"kas","Kashmiri","Indo-European","Indic",NA,NA,0,0.490000009536743,10,5525000,18645.54538,0,FALSE,"bhd:cna:gju",""
"kat","Georgian","Kartvelian","Greater-Mesopotamia",1.86584568023682,9.87707996368408,NA,0.606571435928345,25,4016300,48713.92448,1,FALSE,NA,""
"kay","Kamayurá","Tupian","NE-South-America",NA,NA,0,0.708333313465118,12,360,610.7125331,0,FALSE,"awe",""
"kaz","Kazakh","Altaic","Inner-Asia",1.79957509040833,11.3588628768921,NA,0,1,7621000,1834033.14,1,FALSE,NA,""
"kbc","Kadiwéu","Guaykuruan","SE-South-America",1.2289559841156,9.50518321990967,0,0.850000023841858,5,1590,7136.231091,0,FALSE,NA,""
"kbd","Kabardian","North-Caucasian","Greater-Mesopotamia",NA,NA,0,1,8,1520000,6282.627141,0,FALSE,NA,""
"kbh","Camsá","Language-isolate","Andean",1.3980895280838,9.66420745849609,0,1,5,4770,601.6048051,0,FALSE,NA,""
"kbk","Grass Koiari","Trans-New-Guinea","S-New-Guinea",NA,NA,0,0.5,3,1700,1344.197346,0,FALSE,NA,""
"kbl","Kanembu","Nilo-Saharan","African-Savannah",NA,NA,NA,1,5,461000,19742.68915,1,FALSE,"bdm",""
"kbm","Iwal","Austronesian","",1.31299197673798,7.77819013595581,0,NA,NA,1500,692.3056068,0,FALSE,NA,""
"kbp","Kabiyé","Niger-Congo","African-Savannah",1.60524249076843,9.34849166870117,0,0.5,2,730000,24266.41738,0,FALSE,"kef:las:dop:soy:nmz",""
"kbq","Kamano","Trans-New-Guinea","Interior-New-Guinea",1.50970149040222,11.5367231369019,0,NA,NA,63200,805.2947197,0,FALSE,"abg",""
"kbr","Kafa","Afro-Asiatic","Greater-Abyssinia",1.36916148662567,10.5131607055664,0.052965860813856,NA,NA,570000,6179.418553,0,TRUE,"cra:noz",""
"kbv","Dera","Senagi","N-Coast-New-Guinea",NA,NA,0,0.857142865657806,4,1690,503.0671131,0,FALSE,NA,""
"kbx","Ap Ma","Ramu-Lower-Sepik","N-Coast-New-Guinea",NA,NA,0,1,2,7000,558.399639,0,FALSE,NA,""
"kca","Khanty","Uralic","Inner-Asia",NA,NA,0,0.567307710647583,13,13600,121117.1732,0,FALSE,NA,""
"kcd","Ngkâlmpw Kanum","South-Central-Papuan","S-New-Guinea",NA,NA,0,0.25,1,150,1378.045778,0,FALSE,NA,""
"kcg","Tyap","Niger-Congo","African-Savannah",NA,NA,0,0.333333343267441,3,130000,1661.980714,0,FALSE,NA,""
"kcn","Nubi","Creole","S-Africa",NA,NA,0,1,1,36100,NA,0,FALSE,NA,""
"kcr","Katla","Niger-Congo","African-Savannah",NA,NA,0,0.833333313465118,6,14200,345.0541273,0,FALSE,NA,""
"kct","Kaian","Ramu-Lower-Sepik","N-Coast-New-Guinea",NA,NA,0.051282051950693,0.5,2,600,0.14648971,0,TRUE,NA,""
"kcu","Kami","Niger-Congo","S-Africa",NA,NA,0,1,1,16400,1248.145507,0,FALSE,NA,""
"kcv","Kete","Niger-Congo","S-Africa",NA,NA,0,0.5,2,8400,11050.29941,0,FALSE,NA,""
"kdc","Kutu","Niger-Congo","",1.48506355285645,9.89708518981934,0,NA,NA,45000,6392.955062,0,FALSE,NA,""
"kdd","Yankunytjatjara","Australian","S-Australia",NA,NA,0,1,2,73,116030.5655,0,FALSE,NA,""
"kde","Makonde","Niger-Congo","S-Africa",1.58835184574127,10.6775970458984,0,1,2,1340000,39203.35024,0,FALSE,NA,""
"kdh","Tem","Niger-Congo","African-Savannah",NA,NA,NA,0.8125,4,204000,12695.26331,1,FALSE,"aks:blo:bqg:ayg:ahl:kbp:kef:las:dop:xkb:bud",""
"kdi","Kumam","Nilo-Saharan","",1.53072273731232,8.53976058959961,0,NA,NA,174000,1566.443816,0,FALSE,NA,""
"kdj","Karamojong","Nilo-Saharan","S-Africa",1.58558189868927,9.33523750305176,0,0.555555582046509,9,260000,24637.28431,0,FALSE,"ikx:teu",""
"kdl","Tsikimba","Niger-Congo","",1.53777801990509,7.5789680480957,0,NA,NA,100000,2189.124138,0,FALSE,NA,""
"kdr","Karaim","Altaic","Inner-Asia",NA,NA,0,1,1,120,88.46709153,0,FALSE,NA,""
"kee","Eastern Keres","Keresan","Basin-and-Plains",NA,NA,0,0.857142865657806,7,4580,1073.770274,0,FALSE,NA,""
"kei","Kei","Austronesian","Oceania",NA,NA,0,0.25,1,85000,1175.156817,0,FALSE,"bnd:kuv",""
"kek","Kekchí","Mayan","Mesoamerica",1.41649293899536,8.33474922180176,0,NA,NA,411200,30192.12234,0,FALSE,"quc:poh",""
"ken","Kenyang","Niger-Congo","African-Savannah",1.70883572101593,9.53211498260498,0,1,1,65000,2249.111623,0,FALSE,"kvm",""
"ker","Kera","Afro-Asiatic","African-Savannah",NA,NA,0,0.40625,16,50500,536.5133564,0,FALSE,NA,""
"ket","Ket","Yeniseian","Inner-Asia",NA,NA,0,0.585515856742859,24,190,17852.82177,0,FALSE,NA,""
"kew","West Kewa","Trans-New-Guinea","Interior-New-Guinea",1.41547203063965,9.52295398712158,0,NA,NA,45000,816.1431479,0,FALSE,"imo",""
"kez","Kukele","Niger-Congo","",1.48331725597382,9.30077457427979,0,NA,NA,95000,722.088229,0,FALSE,NA,""
"kfa","Kodagu","Dravidian","Indic",NA,NA,0,0.833333313465118,3,241000,3092.734804,0,FALSE,"kfg",""
"kfc","Konda-Dora","Dravidian","Indic",NA,NA,0,1,1,20000,932.2018944,0,FALSE,NA,""
"kff","Koya","Dravidian","Indic",1.64981198310852,10.6130723953247,0,1,6,300000,13290.76313,0,FALSE,NA,""
"kfk","Kinnauri","Sino-Tibetan","Indic",NA,NA,0.187265917658806,0.666666686534882,6,63800,4770.011297,1,TRUE,"cik",""
"kfq","Korku","Austro-Asiatic","Indic",NA,NA,0,0.642857134342194,7,478000,11234.50825,0,FALSE,"nll",""
"kfy","Kumauni","Indo-European","Indic",NA,NA,0,0.75,4,2360000,13751.02671,0,FALSE,"bee:cdn:drd:gju:jnl:rnp",""
"kfz","Koromfé","Niger-Congo","African-Savannah",NA,NA,0,0.38297101855278,23,198000,5302.788323,0,FALSE,NA,""
"kgf","Kube","Trans-New-Guinea","",1.47841584682465,9.87308502197266,0,NA,NA,6000,277.9605124,0,FALSE,NA,""
"kgj","Gamale Kham","Sino-Tibetan","Indic",NA,NA,0,0.818181812763214,11,13100,293.5326784,0,FALSE,NA,""
"kgk","Kaiwá","Tupian","SE-South-America",1.46536588668823,9.26709938049316,0,NA,NA,18510,40522.88654,0,FALSE,"opy",""
"kgo","Krongo","Nilo-Saharan","African-Savannah",NA,NA,0,0.430476188659668,25,21700,530.620288,0,FALSE,NA,""
"kgp","Kaingáng","Jean","SE-South-America",1.33268845081329,6.87128067016602,0,0.333333343267441,3,25875,92814.48058,0,FALSE,NA,""
"kgq","Kamoro","Trans-New-Guinea","S-New-Guinea",NA,NA,0,1,5,8000,11038.64551,0,FALSE,NA,""
"kgr","Abun","Language-isolate","N-Coast-New-Guinea",NA,NA,0,0.075000002980232,10,3000,5325.690937,0,FALSE,NA,""
"kgs","Kumbainggar","Australian","S-Australia",NA,NA,0,0.625,8,10,841.5228657,0,FALSE,NA,""
"kgy","Kyerung","Sino-Tibetan","Indic",NA,NA,0,1,3,4890,1019.539215,0,FALSE,NA,""
"kha","Khasi","Austro-Asiatic","Indic",NA,NA,NA,0.202435061335564,22,865000,11929.03774,1,FALSE,"biu:sch:aml",""
"khd","Bädi Kanum","South-Central-Papuan","S-New-Guinea",NA,NA,0,0.5,2,10,158.2389053,0,FALSE,NA,""
"khe","Korowai","Trans-New-Guinea","S-New-Guinea",NA,NA,0,0.850000023841858,10,3500,1537.324347,0,FALSE,NA,""
"khg","Khams Tibetan","Sino-Tibetan","Inner-Asia",NA,NA,0,1,2,1490000,631596.4361,0,FALSE,"mvm:sxg",""
"khk","Halh Mongolian","Altaic","Inner-Asia",1.74146234989166,10.4510793685913,NA,0.516446232795715,27,2332660,1073064.918,1,FALSE,NA,""
"khl","Lusi","Austronesian","N-Coast-New-Guinea",NA,NA,0,0.636363625526428,11,2000,50.04314636,0,FALSE,"anz",""
"khm","Central Khmer","Austro-Asiatic","Southeast-Asia",1.38364160060883,NA,0.057504180818796,0.20037879049778,22,13370400,141254.2386,1,TRUE,NA,""
"khq","Koyra Chiini Songhay","Nilo-Saharan","Greater-Abyssinia",NA,NA,0,0.163003668189049,13,200000,13888.02316,0,FALSE,"boo",""
"khr","Kharia","Austro-Asiatic","Indic",NA,NA,0,0.333333343267441,6,292000,4014.295232,0,FALSE,NA,""
"khw","Khowar","Indo-European","Indic",NA,NA,NA,1,1,223000,6266.254062,1,FALSE,"bsk:kls:phl:ydg",""
"khz","Keapara","Austronesian","",1.35212111473084,9.30812740325928,0,NA,NA,19400,460.1603998,0,FALSE,NA,""
"kia","Kim","Niger-Congo","African-Savannah",1.47387969493866,7.35750198364258,0,NA,NA,15400,654.8942835,0,FALSE,NA,""
"kic","Kickapoo","Algic","E-North-America",NA,NA,0,0,1,1120,3763.481332,0,FALSE,NA,""
"kig","Kimaama","Trans-New-Guinea","S-New-Guinea",NA,NA,0,0.107142858207226,7,3000,9016.844858,0,FALSE,NA,""
"kij","Kilivila","Austronesian","S-New-Guinea",NA,NA,0,0.4920454621315,22,20000,359.8483556,0,FALSE,"gvs:myw",""
"kik","Gikuyu","Niger-Congo","S-Africa",1.60880947113037,9.76075172424316,0,0.704545438289642,11,7180000,22333.31169,0,FALSE,"cuh:ebu:thk",""
"kin","Rwanda","Niger-Congo","S-Africa",1.71108794212341,10.8462257385254,NA,0.6875,6,7504000,28254.65174,1,FALSE,NA,""
"kio","Kiowa","Kiowa-Tanoan","Basin-and-Plains",NA,NA,0,0.710317432880402,24,1100,149.6115271,0,FALSE,NA,""
"kir","Kirghiz","Altaic","Inner-Asia",1.70846927165985,10.888014793396,NA,0.774999976158142,8,2674750,245483.2442,1,FALSE,NA,""
"kjb","Eastern Kanjobal","Mayan","Mesoamerica",1.42135334014893,8.13875007629395,0,NA,NA,77700,760.5273258,0,FALSE,NA,""
"kjd","Southern Kiwai","Trans-New-Guinea","",NA,NA,0,0.75,6,9700,1715.287087,0,FALSE,NA,""
"kje","Kisar","Austronesian","Oceania",1.43224096298218,8.91044330596924,0,NA,NA,20000,53.75204939,0,FALSE,"lex:oia",""
